,route,cnt_total
15840,main-news-bonus-vklad-internet-online,1
15841,main-rabota-bonus-tariffs-bonus-main-internet-bonus-rabota-internet-vklad,1
15842,main-rabota-vklad-archive-bonus-archive,1
15843,main-archive-rabota-vklad-bonus-tariffs-internet-online,1
15844,main-rabota-internet-online-vklad-bonus-online-archive,1
15845,main-archive-main-bonus-archive-rabota-tariffs-news,1
15846,main-rabota-online-news-main,1
15847,main-archive-bonus-main-internet-bonus,1
15848,main-archive-internet-archive-bonus-main,1
15849,main-bonus-archive-tariffs-online-internet-news-rabota-vklad-bonus-news-archive-main-digital-archive-internet,1
15850,main-bonus-rabota-archive-bonus-online-internet-rabota-tariffs-bonus-online-tariffs-archive-internet-vklad-rabota-archive-bonus-main-tariffs,1
15851,main-bonus-rabota-archive-internet-tariffs-internet-rabota-tariffs-archive-rabota-archive-vklad-news-internet-rabota-main-news-tariffs-main-news-vklad-digital-internet-bonus-internet-rabota-internet-bonus-internet-bonus-news-bonus,1
15852,main-tariffs-archive-bonus-main-internet-vklad-main-rabota-tariffs-rabota-archive-vklad-bonus-tariffs-news-vklad-internet-bonus-rabota-tariffs-archive-online-rabota-bonus-news-vklad,1
15853,main-archive-internet-bonus-rabota-internet-online,1
15854,main-internet-bonus-rabota-bonus-internet-rabota-online-archive-rabota-news,1
15855,main-archive-news-rabota-bonus-online-vklad-rabota-archive-news,1
15856,main-bonus-main-bonus-rabota-main,1
15857,main-online-tariffs-archive-online-rabota-main-archive-main-archive-tariffs,1
15858,main-bonus-news-rabota-online-rabota-internet-main-internet-news-vklad-online-internet-online-internet-online-internet-main-rabota-news-rabota-news-bonus-tariffs-archive-rabota,1
15859,main-digital-bonus-archive-rabota-vklad-archive-internet-digital-archive-internet-news-rabota-internet-vklad-internet,1
15860,main-archive-main-tariffs-bonus-rabota-archive-tariffs-archive,1
15861,main-archive-tariffs-rabota-tariffs-rabota-archive-internet,1
15862,main-bonus-news-archive-news-tariffs-news,1
15863,main-archive-internet-bonus-news-rabota-main-news-online-news-main-bonus-news-archive-news-internet-news,1
15864,main-internet-tariffs-bonus-news-archive-rabota-news-bonus-archive-tariffs-digital,1
15865,main-online-news-bonus-main-vklad,1
15866,main-bonus-main-tariffs-rabota-internet-archive,1
15867,main-online-tariffs-online-bonus-tariffs-news-bonus-tariffs-digital-archive-internet-archive-rabota-vklad-rabota-tariffs-archive-online-news-rabota-main-tariffs-rabota-tariffs-vklad,1
15868,main-archive-vklad-main-news-rabota,1
15869,main-archive-internet-tariffs-news-main-tariffs-bonus-news-bonus,1
15870,main-online-bonus-news-online,1
15871,main-tariffs-archive-internet-bonus-archive-rabota-archive-rabota,1
15872,main-bonus-main-rabota-internet-rabota-tariffs-main-online-vklad-rabota,1
15873,main-internet-news-bonus-archive-internet,1
15874,main-archive-bonus-internet-online-internet-archive-tariffs-rabota,1
15875,main-internet-tariffs-main-tariffs-vklad-main-news-main-news-tariffs-internet-bonus,1
15876,main-archive-internet-bonus-rabota-news,1
15877,main-vklad-bonus-rabota-internet-online-news-rabota-bonus-rabota-internet-archive-internet-archive-tariffs-news-internet-rabota-news-main-news,1
15878,main-tariffs-rabota-internet-online-tariffs-online-internet-tariffs,1
15879,main-tariffs-news-internet-bonus-online-vklad-news-main-archive-main-internet-tariffs-vklad-online-bonus-rabota-vklad,1
15880,main-archive-online-bonus-news-main-tariffs-archive-rabota-news-bonus-main,1
15881,main-online-vklad-online-archive-rabota,1
15882,main-internet-archive-bonus-tariffs-news-vklad,1
15883,main-archive-tariffs-news-bonus-tariffs-archive-news,1
15884,main-rabota-main-bonus-tariffs-news,1
15885,main-internet-rabota-internet-bonus-archive-tariffs,1
15886,main-bonus-rabota-news-archive-rabota-tariffs-rabota,1
15887,main-vklad-rabota-tariffs-archive-main-bonus-main,1
15888,main-online-vklad-online-news-main-news-archive-rabota-archive-bonus-archive-internet-news-bonus-rabota-tariffs-bonus-news-bonus-rabota-online-news-internet,1
15889,main-rabota-main-archive-rabota-news-online-internet-archive-news-internet-main,1
15890,main-online-bonus-archive-main-bonus-vklad-news-tariffs,1
15891,main-digital-online-news-rabota-internet-digital-rabota-internet-bonus-news-tariffs-archive,1
15892,main-tariffs-bonus-news-rabota-internet-tariffs-bonus-news,1
15893,main-vklad-tariffs-archive-rabota-vklad,1
15894,main-bonus-digital-online-news-online-internet-archive-bonus-vklad-news-main-bonus-main-bonus,1
15895,main-archive-tariffs-rabota-bonus-news-online-bonus-archive-bonus-vklad-rabota-vklad-archive-vklad-rabota,1
15896,main-bonus-archive-internet-vklad-bonus-internet,1
15897,main-archive-bonus-online-vklad-bonus-main-archive-news-rabota-tariffs-rabota-main-archive-news-rabota-news-archive,1
15898,main-online-rabota-news-archive-online-rabota-digital-main-internet-archive,1
15899,main-internet-rabota-internet-archive-rabota,1
15900,main-news-tariffs-news-main-online-rabota,1
15901,main-internet-online-news-internet-main-online-internet-bonus-archive-vklad-internet-rabota-internet,1
15902,main-vklad-internet-tariffs-vklad,1
15903,main-online-vklad-rabota-internet-bonus-archive-main-vklad-archive,1
15904,main-archive-bonus-main-bonus-news-rabota-tariffs-internet,1
15905,main-rabota-bonus-news-online-internet-rabota-internet-news-vklad-news-rabota-internet-archive-main-vklad-rabota-archive-news-bonus-tariffs,1
15906,main-bonus-archive-news-vklad-archive-rabota-online-main-bonus-news-rabota-bonus-news-digital-rabota-archive,1
15907,main-bonus-online-bonus-rabota-internet,1
15908,main-tariffs-rabota-vklad-rabota-main-internet,1
15909,main-online-vklad-tariffs-rabota-internet-news-vklad-rabota-news-archive-bonus-internet-archive,1
15910,main-rabota-archive-rabota-online-tariffs-bonus-internet-bonus-internet-main-vklad-archive-main-bonus-news-online-tariffs-news-main-vklad-online-internet-main,1
15911,main-internet-tariffs-news-internet-bonus-internet,1
15912,main-news-archive-main-rabota-news-bonus-archive,1
15913,main-rabota-internet-online-news,1
15914,main-rabota-news-bonus-rabota-internet-news,1
15915,main-archive-rabota-news-online-rabota-main-vklad-main-archive-rabota-main,1
15916,main-archive-internet-news-rabota-tariffs-archive-online-news-tariffs-rabota-internet-bonus-archive-tariffs-online-rabota-bonus-online,1
15917,main-archive-internet-news-online-tariffs-vklad-main-archive-rabota,1
15918,main-tariffs-archive-internet-rabota-bonus-rabota-internet-main-bonus-online-vklad-main-rabota-archive,1
15919,main-main-internet-online-main-tariffs-online-bonus-archive-vklad-rabota-tariffs-archive-rabota-bonus-main-tariffs-bonus-tariffs-vklad-bonus-tariffs-main,1
15920,main-online-rabota-internet-main-tariffs-news-bonus-internet-rabota-internet,1
15921,main-news-internet-news-rabota-news,1
15922,main-vklad-bonus-internet-news-archive-online-bonus-vklad-bonus-internet-news-rabota-tariffs-archive-news-tariffs,1
15923,main-online-bonus-online-tariffs-vklad-news,1
15924,main-archive-bonus-rabota-tariffs-online-main-bonus-internet-vklad,1
15925,main-rabota-archive-tariffs-archive-tariffs,1
15926,main-main-archive-tariffs-archive-news-internet-archive,1
15927,main-rabota-bonus-archive-internet-news-main-archive-tariffs-internet-online,1
15928,main-archive-bonus-tariffs-internet-archive-main,1
15929,main-online-news-internet-archive-internet,1
15930,main-rabota-bonus-internet-archive-news-bonus,1
15931,main-online-rabota-vklad-tariffs-internet-main-internet,1
15932,main-rabota-bonus-rabota-bonus-archive-tariffs,1
15933,main-bonus-online-internet-archive-main-archive-rabota-internet-vklad-rabota-bonus-rabota-tariffs-main-rabota-news-archive-tariffs-vklad-main-internet,1
15934,main-archive-rabota-main-internet-vklad,1
15935,main-rabota-vklad-tariffs-news-archive-news-online-tariffs,1
15936,main-archive-tariffs-online-news-bonus,1
15937,main-bonus-rabota-bonus-archive-vklad-rabota,1
15938,main-internet-rabota-internet-archive-news-archive-tariffs-internet,1
15939,main-tariffs-digital-news,1
15940,main-internet-vklad-internet-news-digital-vklad-news-internet-main-rabota-bonus-internet-news-bonus-rabota,1
15941,main-rabota-vklad-news-bonus-tariffs-internet,1
15942,main-rabota-bonus-vklad-news-rabota-archive-online-internet-online-tariffs-news-tariffs-internet-archive-rabota-archive,1
15943,main-tariffs-news-bonus-online-news-archive-main-online-news-tariffs-rabota-archive-tariffs-news-main-online-internet-vklad-news-internet-online-tariffs-internet-rabota-archive-online,1
15944,main-vklad-archive-rabota-vklad-online-bonus-tariffs-news-archive-tariffs-vklad-news-rabota-bonus-internet-vklad-rabota-internet-archive-main-tariffs-archive-bonus-news,1
15945,main-news-archive-online-archive-internet-tariffs-vklad-internet-rabota-main-bonus-news-internet-rabota-archive-main-news-digital,1
15946,main-news-tariffs-vklad-bonus-archive-internet,1
15947,main-bonus-online-archive-bonus-rabota,1
15948,main-rabota-archive-vklad-rabota,1
15949,main-archive-main-news-archive-news-archive-vklad-rabota-archive,1
15950,main-vklad-bonus-online-main-tariffs-archive-rabota-tariffs-archive-main,1
15951,main-tariffs-rabota-internet-archive-tariffs-archive-internet-online-main-archive-bonus-news-archive-news,1
15952,main-tariffs-main-news-archive-news-rabota-news,1
15953,main-internet-archive-online-rabota-tariffs-rabota-archive-internet-vklad-news,1
15954,main-archive-vklad-rabota-tariffs-vklad,1
15955,main-rabota-bonus-main-tariffs-archive-main-online-news,1
15956,main-internet-rabota-bonus-internet-tariffs-bonus,1
15957,main-archive-internet-archive-rabota-internet-tariffs-internet-archive-main-vklad-bonus-archive-tariffs,1
15958,main-internet-tariffs-main-online-internet-rabota-archive-internet-archive-online-rabota,1
15959,main-vklad-tariffs-rabota-vklad-rabota,1
15960,main-internet-rabota-bonus-internet-bonus-news-bonus-main-rabota-vklad-main-archive-online-tariffs-news-rabota-internet-rabota-vklad-tariffs,1
15961,main-news-main-bonus-internet-archive-news-online-main-archive-rabota-bonus-tariffs-archive-main,1
15962,main-bonus-main-vklad-bonus-main,1
15963,main-news-tariffs-bonus-tariffs-bonus,1
15964,main-rabota-online-rabota-main-tariffs-news-rabota-vklad-archive-vklad-rabota-bonus-rabota,1
15965,main-archive-bonus-vklad-archive-news-internet-tariffs-archive,1
15966,main-online-bonus-vklad-rabota-digital-rabota-tariffs-vklad-internet-rabota-archive-vklad-internet-bonus-news-vklad-news,1
15967,main-online-news-digital-online-archive-bonus-tariffs-archive-tariffs-bonus-rabota-archive-bonus-tariffs,1
15968,main-online-vklad-main-internet-tariffs-online-archive-main,1
15969,main-archive-main-online-tariffs,1
15970,main-rabota-main-online-rabota-main,1
15971,main-rabota-vklad-main-digital-internet-rabota-internet-rabota-digital-rabota-archive,1
15972,main-vklad-archive-internet-archive-digital-vklad,1
15973,main-tariffs-news-archive-internet-rabota-internet-archive,1
15974,main-rabota-bonus-internet-rabota-internet-rabota,1
15975,main-rabota-vklad-online-news-rabota-main,1
15976,main-rabota-vklad-main-bonus-vklad-archive-online-internet-news-bonus-internet,1
15977,main-news-rabota-bonus-news-archive-news,1
15978,main-internet-online-tariffs-rabota-vklad-main-bonus-vklad-tariffs-internet-rabota-vklad-main-bonus-archive-news-tariffs-main-digital-bonus-main-main-rabota,1
15979,main-bonus-online-main-internet-tariffs-archive-vklad-archive-internet-news-bonus,1
15980,main-rabota-archive-digital-bonus-tariffs-rabota,1
15981,main-rabota-archive-internet-archive-bonus-tariffs-rabota,1
15982,main-online-tariffs-news-rabota-internet-rabota-vklad-internet-bonus-rabota-bonus-tariffs-archive,1
15983,main-tariffs-archive-bonus-vklad-rabota-news,1
15984,main-vklad-internet-bonus-rabota-tariffs-internet-rabota,1
15985,main-news-main-archive-vklad-bonus-archive-bonus-rabota,1
15986,main-archive-rabota-bonus-vklad-bonus-rabota-archive-vklad-archive-online-archive-main-archive-bonus-archive-internet-vklad-archive-rabota-online-archive-internet-archive-internet-online-news-rabota-vklad-bonus-main-internet-archive-internet-main-online-rabota-internet-tariffs-internet-rabota-news-archive,1
15987,main-news-bonus-archive-online-main-tariffs-news-tariffs-archive,1
15988,main-rabota-main-news-tariffs-digital-online-bonus-tariffs-online-news,1
15989,main-internet-rabota-internet-bonus-archive-bonus-archive-rabota,1
15990,main-internet-vklad-rabota-news-vklad-internet,1
15991,main-vklad-rabota-tariffs-internet-archive-rabota-news-rabota-archive-bonus-main-online-internet-tariffs-archive-vklad-tariffs-archive-internet-tariffs-news-archive,1
15992,main-news-rabota-news-online-rabota-online-rabota-news-rabota-archive-main-bonus-archive-tariffs-internet,1
15993,main-news-rabota-bonus-internet-archive-online-news-internet-vklad-news-digital-archive-online-bonus-internet,1
15994,main-tariffs-archive-bonus-internet-bonus-internet,1
15995,main-rabota-news-archive-bonus-online-bonus,1
15996,main-internet-bonus-vklad-archive-internet-bonus-internet-news-tariffs-rabota,1
15997,main-bonus-tariffs-archive-bonus-internet-archive,1
15998,main-internet-bonus-tariffs-news-internet-vklad-archive-internet-archive-internet-tariffs-news,1
15999,main-rabota-tariffs-news-archive-bonus-internet,1
16000,main-rabota-news-tariffs-news-bonus-internet-tariffs,1
16001,main-rabota-archive-bonus-rabota-news-archive-news-tariffs-news-main-archive-tariffs-bonus-news-online-news-bonus,1
16002,main-rabota-tariffs-bonus-archive-main-rabota-online-bonus-archive-bonus-vklad-bonus,1
16003,main-vklad-news-archive-rabota-main-main,1
16004,main-main-archive-rabota-main-online-tariffs,1
16005,main-internet-vklad-main-vklad-news-internet-archive-news-archive-internet-rabota,1
16006,main-tariffs-archive-rabota-news-main-digital-main-tariffs-vklad-news-tariffs-archive-bonus-online-bonus,1
16007,main-bonus-online-bonus-vklad-main-tariffs-vklad-main-archive-vklad-news-rabota-tariffs,1
16008,main-online-archive-main-internet-archive,1
16009,main-online-bonus-archive-main-internet,1
16010,main-archive-internet-online-news-internet-news-online-internet-online-internet-bonus-internet-archive-main,1
16011,main-news-archive-bonus-rabota-news-online-rabota-archive-tariffs-internet-archive,1
16012,main-rabota-archive-rabota-internet-tariffs,1
16013,main-archive-internet-online-tariffs-rabota-archive,1
16014,main-internet-rabota-tariffs-internet-online,1
16015,main-archive-vklad-rabota-online-tariffs-main-internet-rabota-tariffs,1
16016,main-bonus-internet-main-archive-rabota-news-rabota-internet-archive-bonus-online-internet-bonus-news-online-internet,1
16017,main-bonus-archive-rabota-news-online-archive-online-internet-tariffs-main-bonus-news-rabota-tariffs-online-main-news-tariffs-internet-online-internet-news-archive-rabota-vklad,1
16018,main-online-main-internet-rabota-archive-news-bonus-archive-tariffs-rabota-archive-main-archive,1
16019,main-archive-rabota-tariffs-archive-bonus-main-tariffs,1
16020,main-online-rabota-main-online-vklad-archive-vklad-online,1
16021,main-main-vklad-internet-rabota-main-news-vklad-bonus-online-internet-rabota,1
16022,main-rabota-main-tariffs-archive-rabota-internet-online,1
16023,main-archive-news-internet-archive-news-tariffs-vklad,1
16024,main-news-rabota-tariffs-online-archive-news-internet-tariffs-internet-bonus-tariffs-main-news-tariffs-bonus,1
16025,main-rabota-bonus-digital-main,1
16026,main-tariffs-archive-tariffs-online-rabota-news-tariffs,1
16027,main-news-rabota-archive-online-internet-tariffs-rabota-archive-internet-online-archive-tariffs,1
16028,main-online-main-internet-vklad-main-internet-online-rabota-news-main-online-digital-archive-rabota-bonus-digital-bonus-online-archive-news-vklad-archive-rabota-news-bonus-vklad-archive,1
16029,main-vklad-main-online-news-bonus-internet-rabota-vklad,1
16030,main-online-archive-bonus-vklad-bonus,1
16031,main-tariffs-archive-bonus-tariffs-online-internet-news-archive,1
16032,main-internet-rabota-news-online-rabota-online-main-tariffs-online-archive-vklad-bonus-rabota-bonus-vklad,1
16033,main-archive-digital-tariffs-online-news-online-internet-rabota,1
16034,main-vklad-rabota-vklad-rabota-internet-bonus-digital-news-bonus-tariffs-bonus-online-main-bonus-news-internet-news-bonus-main-bonus,1
16035,main-online-bonus-main-internet-vklad-news-rabota-tariffs-internet-bonus-rabota-tariffs-rabota-online-main-internet-rabota-bonus-rabota-digital-internet-rabota-online-bonus,1
16036,main-tariffs-internet-vklad-internet-bonus-rabota-news-archive-news-internet,1
16037,main-news-tariffs-rabota-archive-tariffs-news-archive,1
16038,main-tariffs-main-bonus-archive-internet-rabota-bonus-internet-archive-internet-main-news-vklad-main-news-online-news-archive-news-internet,1
16039,main-news-online-bonus-main-online-internet,1
16040,main-internet-bonus-tariffs-internet-vklad-archive,1
16041,main-internet-tariffs-internet-main-internet-main-main,1
16042,main-rabota-tariffs-archive-tariffs-online-news-main-rabota-bonus-tariffs-internet-archive-tariffs-internet-main-tariffs-online-news-main-vklad-rabota-internet,1
16043,main-tariffs-internet-news-vklad-internet-tariffs-news-rabota-bonus-main-internet-news-vklad,1
16044,main-news-main-archive-vklad-tariffs-archive,1
16045,main-tariffs-archive-tariffs-bonus-tariffs-bonus,1
16046,main-internet-bonus-tariffs-news-tariffs-news-tariffs-archive-online-archive-internet-main-internet-online-news-bonus,1
16047,main-rabota-internet-archive-tariffs-vklad,1
16048,main-internet-rabota-tariffs-main-tariffs-rabota-tariffs,1
16049,main-main-rabota-online-rabota-news-main-bonus,1
16050,main-tariffs-rabota-archive-bonus-archive-main,1
16051,main-internet-archive-internet-bonus-main,1
16052,main-news-rabota-internet-main-bonus-news-internet-online-rabota-archive-rabota-internet,1
16053,main-internet-bonus-news-internet-news-vklad-rabota-internet-tariffs-rabota-internet,1
16054,main-tariffs-online-archive-internet-archive-main-rabota-news-tariffs,1
16055,main-rabota-internet-online-internet-bonus-rabota-internet-archive-internet-vklad-news-archive-internet-archive-tariffs-news-bonus-archive-tariffs-archive-rabota-internet-archive-tariffs-bonus,1
16056,main-internet-rabota-internet-online-internet-archive-internet-archive-tariffs-online-rabota-archive-rabota,1
16057,main-online-rabota-bonus-online-bonus-rabota-tariffs,1
16058,main-main-vklad-main-news-internet-tariffs-main-rabota-bonus-tariffs-main,1
16059,main-rabota-bonus-rabota-internet-main,1
16060,main-tariffs-main-bonus-news-rabota-news-rabota-internet-tariffs-archive-rabota-archive-tariffs-archive-news-vklad-online-main-internet-archive-vklad-rabota-news-main-news,1
16061,main-online-vklad-online-internet-online-digital-internet-bonus,1
16062,main-bonus-archive-news-bonus-tariffs-rabota,1
16063,main-bonus-online-archive-news-bonus-tariffs-bonus-main-online-vklad-rabota,1
16064,main-archive-online-tariffs-archive-internet-archive,1
16065,main-bonus-vklad-news-bonus-tariffs-archive,1
16066,main-news-vklad-rabota-bonus-rabota-news-vklad-rabota-main-news-internet-archive-main-internet-bonus-rabota-news-rabota,1
16067,main-rabota-tariffs-bonus-archive-vklad-internet-online-tariffs-online-internet-archive-digital-internet-news-rabota-tariffs-bonus-news-online-news-tariffs-internet-online-vklad-digital-online-archive-bonus,1
16068,main-internet-bonus-news-vklad-bonus-news-rabota-bonus-tariffs-bonus-rabota-news-rabota-news-online-tariffs-vklad-main-internet,1
16069,main-archive-online-archive-tariffs-online,1
16070,main-tariffs-internet-rabota-bonus-archive-main-bonus-archive-rabota-main,1
16071,main-archive-bonus-online-bonus-news-main-bonus-news-rabota-news-vklad-tariffs-archive-bonus-online-rabota,1
16072,main-internet-bonus-online-bonus-archive-internet-tariffs-internet-main-bonus,1
16073,main-online-vklad-main-archive,1
16074,main-news-internet-main-online,1
16075,main-bonus-main-internet-tariffs-rabota-internet-rabota-tariffs-bonus,1
16076,main-bonus-rabota-internet-digital-news-rabota,1
16077,main-tariffs-bonus-archive-internet-rabota-bonus-tariffs-internet-rabota-internet-main,1
16078,main-rabota-tariffs-main-internet-rabota,1
16079,main-digital-online-news-rabota-online-rabota-tariffs-archive-news-tariffs-rabota-vklad-rabota-internet-online-rabota,1
16080,main-rabota-bonus-news-vklad-archive-vklad-rabota-online,1
16081,main-rabota-archive-tariffs-vklad-internet-bonus,1
16082,main-tariffs-archive-news-bonus-archive,1
16083,main-vklad-news-tariffs-bonus-archive,1
16084,main-vklad-archive-news-archive-tariffs-internet-rabota-archive-online-rabota-internet-online,1
16085,main-main-tariffs-main-rabota-internet-tariffs-archive-tariffs-rabota-main-internet-news-rabota-bonus,1
16086,main-tariffs-online-bonus-news-archive-tariffs-archive-bonus-internet-bonus-online-tariffs-archive-rabota-archive-internet-vklad-rabota-tariffs-archive-vklad-bonus-vklad-rabota-bonus-main,1
16087,main-archive-bonus-rabota-internet-bonus-internet-online-bonus-vklad-rabota-archive-online-internet-rabota-digital-internet-bonus-online-bonus-archive-main-online-tariffs-bonus-vklad-archive-rabota,1
16088,main-rabota-vklad-rabota-news-digital-archive-rabota-internet-news-archive-rabota-news-rabota-bonus-internet-rabota,1
16089,main-online-rabota-main-tariffs-archive-news,1
16090,main-internet-tariffs-rabota-online-internet-bonus-tariffs,1
16091,main-rabota-news-main-archive-rabota-internet-online-vklad,1
16092,main-internet-news-archive-rabota-bonus,1
16093,main-online-rabota-internet-tariffs-archive-rabota-archive-rabota-news-archive,1
16094,main-rabota-archive-internet-archive-main-rabota-bonus-online-news-bonus-archive-tariffs-vklad-tariffs,1
16095,main-archive-rabota-bonus-internet-bonus-archive-internet-rabota-vklad-online-tariffs-rabota-archive-digital-internet-online-vklad-tariffs-rabota-tariffs-internet-archive-rabota-news-online-tariffs-archive-bonus,1
16096,main-tariffs-archive-vklad-internet-tariffs-internet-tariffs-news-rabota-news-online-rabota-archive-news-archive-vklad-tariffs-bonus-news,1
16097,main-internet-online-rabota-tariffs-internet,1
16098,main-archive-online-rabota-online-bonus-vklad-news-vklad-archive,1
16099,main-bonus-main-online-news-internet,1
16100,main-rabota-bonus-digital-tariffs-news,1
16101,main-tariffs-rabota-archive-tariffs-archive-main-archive-bonus-archive-vklad-rabota-bonus-main-vklad-news-bonus-tariffs-rabota-digital-rabota-bonus-rabota-archive-bonus-internet-main,1
16102,main-archive-bonus-rabota-internet-bonus-tariffs-main,1
16103,main-bonus-internet-tariffs-bonus-tariffs-bonus-news-tariffs-rabota-digital,1
16104,main-internet-rabota-main-bonus-internet-bonus-rabota-archive-bonus-rabota-main-digital-tariffs-online-tariffs-rabota-online-rabota-tariffs-main,1
16105,main-internet-online-rabota-online-rabota-main-bonus-internet-vklad-online-archive-bonus-rabota-bonus-internet-vklad,1
16106,main-news-online-internet-online-internet-archive-bonus-online,1
16107,main-bonus-vklad-internet-rabota-main-rabota-archive,1
16108,main-news-archive-news-rabota-news-archive-tariffs-internet-archive-main-tariffs-archive,1
16109,main-tariffs-rabota-archive-internet,1
16110,main-digital-archive-rabota-main-rabota-online,1
16111,main-news-rabota-bonus-internet-vklad-archive-vklad-news-rabota-bonus-news-archive-internet-main,1
16112,main-digital-archive-rabota-archive,1
16113,main-rabota-tariffs-bonus-rabota-internet-online,1
16114,main-archive-rabota-news-vklad-rabota-archive,1
16115,main-archive-news-main-rabota-bonus,1
16116,main-tariffs-internet-news-rabota-vklad-archive-bonus-rabota-archive-tariffs-main,1
16117,main-rabota-news-tariffs-main-vklad,1
16118,main-news-internet-tariffs-online-bonus-internet-archive-rabota-bonus-archive,1
16119,main-online-news-bonus-tariffs-internet,1
16120,main-internet-archive-rabota-internet-vklad-news-rabota-internet-bonus-internet-news-internet-tariffs-internet-vklad-online-internet,1
16121,main-archive-internet-news-archive-bonus-rabota-internet,1
16122,main-news-archive-vklad-main-archive,1
16123,main-rabota-internet-bonus-internet-news-main-internet-news-bonus-news,1
16124,main-vklad-archive-rabota-archive,1
16125,main-internet-archive-online-news-tariffs-news-archive-news-internet-main,1
16126,main-rabota-news-archive-news-tariffs-online-tariffs,1
16127,main-news-rabota-archive-bonus-news-main-vklad-news-bonus-rabota-archive-internet-news-bonus-internet-news-rabota-main-tariffs-vklad-main-online-main-internet,1
16128,main-vklad-tariffs-internet-rabota-internet-vklad,1
16129,main-tariffs-main-archive-bonus-internet,1
16130,main-internet-tariffs-rabota-news-bonus-internet,1
16131,main-tariffs-rabota-news-bonus-news-archive-bonus-online-bonus-main-tariffs-main-internet-bonus-archive-bonus-online-rabota-internet-vklad-bonus-digital,1
16132,main-bonus-main-online-rabota-bonus-archive-internet-vklad-tariffs-archive-internet-tariffs-news-internet-rabota-archive-rabota-tariffs-bonus-tariffs-main-tariffs-main-internet-rabota-bonus-vklad-rabota-online-internet-bonus-internet-bonus-rabota,1
16133,main-digital-archive-main-online-internet-bonus-archive-internet-rabota-tariffs-vklad-internet-vklad-news,1
16134,main-internet-vklad-online-main-internet-vklad-rabota,1
16135,main-bonus-main-rabota-internet-archive,1
16136,main-news-archive-online-bonus-tariffs-rabota-archive-bonus-internet-archive-digital-rabota-internet-news-bonus-main,1
16137,main-bonus-tariffs-internet-bonus-news,1
16138,main-news-internet-news-bonus-tariffs-news-internet-bonus-internet-archive-bonus-tariffs-news-archive-main-internet,1
16139,main-archive-rabota-internet-rabota-vklad,1
16140,main-bonus-rabota-news-internet-bonus-archive-bonus-news-online-internet-archive-internet,1
16141,main-archive-bonus-online-archive-bonus-archive-main-tariffs-bonus,1
16142,main-bonus-rabota-archive-internet-online-tariffs-news-bonus-internet-rabota-tariffs-vklad-tariffs-main,1
16143,main-tariffs-archive-internet-archive-internet-archive-rabota-main-tariffs-main-rabota-archive-main-main-rabota-tariffs,1
16144,main-vklad-rabota-tariffs-online-news-rabota,1
16145,main-tariffs-vklad-internet-rabota-bonus-internet-rabota-online-internet-archive,1
16146,main-archive-main-bonus-tariffs-news,1
16147,main-internet-news-main-bonus-rabota-online-internet-tariffs-archive,1
16148,main-rabota-internet-bonus-tariffs-online-bonus-main,1
16149,main-archive-tariffs-rabota-news-archive-news-archive-internet-news-vklad,1
16150,main-bonus-archive-online-bonus,1
16151,main-news-vklad-news-archive-bonus-rabota-main-archive-tariffs-news-online-main-rabota-internet-bonus,1
16152,main-rabota-news-online-news-archive-tariffs,1
16153,main-news-main-archive-internet-bonus-main,1
16154,main-archive-rabota-bonus-archive-rabota-bonus-rabota-vklad-bonus-archive-internet-tariffs-rabota-news-rabota-bonus-tariffs-internet-archive,1
16155,main-bonus-internet-archive-main-archive-internet,1
16156,main-archive-internet-news-online-archive-tariffs-online,1
16157,main-vklad-rabota-news-online-news-main-rabota,1
16158,main-vklad-news-bonus-news-tariffs-bonus-news,1
16159,main-rabota-archive-rabota-internet-archive-online-tariffs-rabota-vklad-archive-news-tariffs,1
16160,main-bonus-rabota-internet-bonus-tariffs-internet-bonus,1
16161,main-online-rabota-bonus-tariffs-bonus-archive-rabota-online-archive-online-bonus-news-archive-internet-online-news-internet-archive-rabota-tariffs-internet-news-internet,1
16162,main-tariffs-internet-tariffs-main-tariffs,1
16163,main-online-archive-tariffs-online-rabota,1
16164,main-bonus-main-internet-tariffs,1
16165,main-internet-online-archive-news-internet-main-internet-tariffs-archive-rabota-internet-news-rabota-archive-bonus-archive,1
16166,main-rabota-archive-main-tariffs-bonus-internet-main-news-internet,1
16167,main-rabota-online-news-main-tariffs-news-archive-internet-online-bonus-rabota-tariffs-news,1
16168,main-news-internet-tariffs-rabota-news-main-bonus,1
16169,main-news-archive-internet-bonus-tariffs,1
16170,main-tariffs-main-online-internet-tariffs-digital-online,1
16171,main-bonus-archive-rabota-news-main-internet-news-vklad-online-bonus-tariffs-news-archive,1
16172,main-vklad-main-archive-online-tariffs-internet-rabota-vklad-internet-archive-tariffs,1
16173,main-internet-tariffs-archive-news-bonus-online-rabota-online,1
16174,main-tariffs-main-rabota-vklad-bonus-archive-rabota-news,1
16175,main-online-news-main-bonus-tariffs-rabota-archive-bonus-news-internet,1
16176,main-bonus-archive-news-internet-news-internet-tariffs-archive-rabota-bonus-internet-rabota-internet-bonus,1
16177,main-tariffs-main-rabota-news-archive-vklad-tariffs-internet-archive-internet-vklad-internet-tariffs-archive-news,1
16178,main-online-archive-internet-online-bonus-archive-main-internet-bonus-archive-tariffs-archive-main-rabota-online-archive-internet-tariffs-bonus-archive-online-main-archive-vklad-bonus,1
16179,main-internet-tariffs-main-news-internet-rabota-archive-tariffs,1
16180,main-vklad-rabota-bonus-online-main-internet-news-internet-news-rabota-internet-digital-news,1
