,route,cnt_total
847,main-news-main-tariffs,3
848,main-archive-main-rabota-bonus-rabota,3
849,main-vklad-archive-main,3
850,main-archive-tariffs-news-archive,3
851,main-archive-internet-tariffs-archive,3
852,main-rabota-internet-main-internet,3
853,main-archive-vklad-rabota-online,3
854,main-vklad-bonus-main-tariffs,3
855,main-archive-bonus-online-rabota,3
856,main-news-rabota-tariffs-archive,3
857,main-bonus-rabota-news-archive,3
858,main-internet-online-bonus-tariffs,3
859,main-internet-news-bonus-internet,3
860,main-rabota-news-vklad-bonus,3
861,main-bonus-digital-internet,3
862,main-rabota-vklad-online-vklad,3
863,main-news-rabota-bonus-rabota,3
864,main-online-internet-main,3
865,main-internet-rabota-archive-bonus,3
866,main-archive-internet-tariffs-news,3
867,main-bonus-rabota-main-vklad,3
868,main-online-archive-bonus-online,3
869,main-archive-internet-online-rabota,3
870,main-news-vklad-archive-tariffs,3
871,main-internet-rabota-archive-main,3
872,main-archive-tariffs-rabota-archive,3
873,main-news-rabota-internet-rabota,3
874,main-online-bonus-archive-bonus,3
875,main-news-archive-rabota-news,3
876,main-internet-news-bonus-tariffs,3
877,main-rabota-bonus-tariffs-archive,3
878,main-bonus-archive-online-archive,3
879,main-news-bonus-news-internet,3
880,main-archive-online-archive-bonus,3
881,main-internet-vklad-archive,3
882,main-tariffs-archive-news-bonus,3
883,main-online-bonus-online,3
884,main-internet-rabota-main-archive,3
885,main-rabota-internet-archive-vklad,3
886,main-tariffs-archive-news-internet,3
887,main-internet-rabota-internet-bonus,3
888,main-news-main-archive-internet,3
889,main-rabota-news-rabota-online,3
890,main-online-news-internet,3
891,main-vklad-bonus-vklad,3
892,main-vklad-bonus-archive-bonus,3
893,main-tariffs-bonus-internet-rabota,3
894,main-archive-internet-news-tariffs,3
895,main-archive-online-vklad,3
896,main-tariffs-bonus-archive-online,3
897,main-internet-archive-rabota-tariffs,3
898,main-rabota-tariffs-bonus-rabota,3
899,main-archive-tariffs-online-rabota,3
900,main-tariffs-archive-bonus-news,3
901,main-online-news-archive-news,3
902,main-rabota-news-tariffs-news,3
903,main-online-vklad-bonus,3
904,main-vklad-online-news,3
905,main-archive-online-rabota-main,3
906,main-news-archive-news-internet,3
907,main-rabota-internet-vklad-archive,3
908,main-vklad-archive-news-archive-rabota,3
909,main-vklad-news-vklad,3
910,main-internet-tariffs-archive-tariffs,3
911,main-internet-news-internet-bonus,3
912,main-bonus-internet-bonus-rabota,3
913,main-rabota-vklad-archive-news,3
914,main-news-online-bonus-internet,3
915,main-tariffs-internet-bonus-tariffs,3
916,main-tariffs-archive-rabota-bonus,3
917,main-rabota-bonus-rabota-internet-bonus,3
918,main-rabota-news-main-news,3
919,main-vklad-rabota-vklad,3
920,main-internet-tariffs-archive-internet,3
921,main-archive-online-main-online,3
922,main-bonus-internet-tariffs-bonus-news,3
923,main-online-tariffs-news,3
924,main-archive-rabota-news-internet-archive,3
925,main-internet-online-tariffs,3
926,main-archive-rabota-online-rabota,3
927,main-news-online-archive-tariffs,3
928,main-vklad-main-archive-bonus,3
929,main-archive-tariffs-bonus-rabota,3
930,main-rabota-online-internet-archive,3
931,main-rabota-news-bonus-archive,3
932,main-bonus-online-news-bonus,3
933,main-archive-main-internet,3
934,main-archive-rabota-tariffs-news,3
935,main-online-rabota-bonus-online,2
936,main-news-archive-news-tariffs,2
937,main-internet-rabota-online-internet,2
938,main-rabota-vklad-rabota-news-archive,2
939,main-main-rabota-internet-news,2
940,main-internet-vklad-rabota-bonus,2
941,main-archive-bonus-internet-online-news,2
942,main-news-tariffs-internet-archive,2
943,main-bonus-digital-tariffs,2
944,main-bonus-rabota-tariffs-archive,2
945,main-news-main-rabota-tariffs-vklad,2
946,main-bonus-news-tariffs-rabota-bonus,2
947,main-bonus-rabota-internet-news,2
948,main-archive-rabota-vklad-main,2
949,main-online-bonus-internet-news-archive,2
950,main-archive-vklad-online-internet,2
951,main-rabota-internet-main-news,2
952,main-rabota-archive-rabota-tariffs,2
953,main-rabota-news-archive-rabota-main,2
954,main-news-bonus-online-news-online,2
955,main-tariffs-bonus-archive-internet,2
956,main-tariffs-bonus-vklad-bonus,2
957,main-main-bonus-rabota,2
958,main-archive-news-internet-tariffs,2
959,main-internet-online-rabota-archive,2
960,main-archive-bonus-vklad-main,2
961,main-rabota-archive-bonus-archive,2
962,main-news-vklad-tariffs-rabota,2
963,main-online-main-bonus-vklad,2
964,main-tariffs-news-internet-main,2
965,main-digital-online-news,2
966,main-bonus-online-main-archive,2
967,main-online-archive-rabota-online,2
968,main-tariffs-digital-internet,2
969,main-news-online-bonus-main,2
970,main-vklad-digital-rabota,2
971,main-rabota-main-rabota-news,2
972,main-news-rabota-internet-online-tariffs,2
973,main-internet-bonus-tariffs-news,2
974,main-internet-tariffs-archive-vklad,2
975,main-news-internet-bonus-rabota,2
976,main-bonus-archive-digital,2
977,main-rabota-online-bonus-vklad-rabota,2
978,main-online-archive-tariffs-vklad,2
979,main-archive-bonus-archive-tariffs-bonus,2
980,main-archive-online-rabota-news,2
981,main-internet-rabota-tariffs-rabota,2
982,main-tariffs-rabota-bonus-main,2
983,main-news-rabota-news-rabota,2
984,main-news-vklad-news-rabota,2
985,main-archive-bonus-rabota-tariffs,2
986,main-vklad-rabota-tariffs-internet,2
987,main-vklad-news-internet-tariffs,2
988,main-digital-internet-rabota-main,2
989,main-online-vklad-online-archive,2
990,main-bonus-archive-internet-bonus,2
991,main-online-bonus-internet-main-rabota,2
992,main-tariffs-news-archive-bonus,2
993,main-archive-rabota-archive-internet,2
994,main-tariffs-bonus-rabota-internet,2
995,main-tariffs-archive-main-rabota,2
996,main-news-vklad-archive-internet-rabota,2
997,main-bonus-tariffs-news-internet,2
998,main-internet-rabota-vklad-bonus-main,2
999,main-internet-tariffs-main-rabota,2
1000,main-archive-rabota-main-bonus-online,2
1001,main-archive-internet-rabota-tariffs-rabota,2
1002,main-vklad-bonus-digital,2
1003,main-rabota-vklad-rabota-archive,2
1004,main-internet-main-tariffs-rabota,2
1005,main-tariffs-main-archive-rabota,2
1006,main-archive-vklad-digital,2
1007,main-news-internet-rabota-internet,2
1008,main-rabota-archive-main-archive-bonus,2
1009,main-internet-bonus-rabota-news,2
1010,main-bonus-vklad-internet-news,2
1011,main-archive-internet-archive-rabota-news,2
1012,main-internet-bonus-rabota-vklad,2
1013,main-archive-news-main-online,2
1014,main-internet-archive-main-tariffs,2
1015,main-archive-tariffs-bonus-archive,2
1016,main-archive-rabota-bonus-vklad,2
1017,main-news-tariffs-news-archive-news,2
1018,main-archive-bonus-archive-rabota-bonus,2
1019,main-online-vklad-news-tariffs,2
1020,main-tariffs-rabota-news-tariffs,2
1021,main-news-main-news-rabota,2
1022,main-vklad-rabota-archive-internet-rabota,2
1023,main-bonus-main-bonus-tariffs,2
1024,main-online-bonus-online-tariffs,2
1025,main-archive-news-online-bonus,2
1026,main-digital-rabota-archive,2
1027,main-news-rabota-bonus-tariffs,2
1028,main-archive-main-archive-internet,2
1029,main-internet-archive-online-bonus,2
1030,main-rabota-news-tariffs-archive,2
1031,main-bonus-internet-vklad-bonus,2
1032,main-vklad-internet-vklad-online,2
1033,main-internet-rabota-tariffs-rabota-archive,2
1034,main-rabota-vklad-news-online,2
1035,main-archive-news-rabota-archive,2
1036,main-vklad-rabota-internet-main,2
1037,main-tariffs-rabota-news-rabota,2
1038,main-news-main-archive-online,2
1039,main-news-tariffs-online-archive,2
1040,main-tariffs-bonus-tariffs-news,2
1041,main-online-rabota-tariffs-bonus,2
1042,main-vklad-news-archive-news,2
1043,main-internet-tariffs-rabota-online,2
1044,main-internet-vklad-archive-online,2
1045,main-internet-online-bonus-internet,2
1046,main-rabota-bonus-archive-news,2
1047,main-news-archive-online-internet,2
1048,main-archive-tariffs-online-news,2
1049,main-bonus-news-bonus-online,2
1050,main-rabota-online-rabota-online-archive,2
1051,main-bonus-tariffs-bonus-rabota,2
1052,main-archive-digital-rabota,2
1053,main-news-rabota-internet-news,2
1054,main-news-main-vklad-tariffs,2
1055,main-rabota-archive-main-bonus-archive,2
1056,main-archive-news-internet-news-internet,2
1057,main-tariffs-bonus-tariffs-rabota,2
1058,main-online-rabota-internet-archive,2
1059,main-online-internet-tariffs-main,2
1060,main-online-bonus-archive-rabota,2
1061,main-archive-rabota-internet-bonus-rabota,2
1062,main-tariffs-bonus-rabota-archive-internet,2
1063,main-archive-rabota-online-main,2
1064,main-online-internet-bonus-archive-tariffs,2
1065,main-internet-bonus-tariffs-archive,2
1066,main-archive-internet-rabota-vklad-internet,2
1067,main-bonus-main-bonus-rabota,2
1068,main-bonus-news-rabota-internet,2
1069,main-bonus-vklad-online-archive,2
1070,main-rabota-bonus-news-internet,2
1071,main-bonus-vklad-rabota-tariffs,2
1072,main-archive-vklad-rabota-bonus,2
1073,main-bonus-news-vklad-bonus,2
1074,main-bonus-news-rabota-news,2
1075,main-news-internet-news-bonus-internet,2
1076,main-archive-main-rabota-online,2
1077,main-rabota-internet-tariffs-main,2
1078,main-rabota-vklad-internet-news-tariffs,2
1079,main-rabota-archive-news-main,2
1080,main-internet-rabota-news-rabota-archive-internet,2
1081,main-archive-news-online-vklad-rabota,2
1082,main-internet-online-internet-bonus,2
1083,main-online-tariffs-bonus-rabota-archive,2
1084,main-news-rabota-internet-bonus,2
1085,main-bonus-rabota-tariffs-main,2
1086,main-archive-rabota-internet-rabota,2
1087,main-bonus-online-bonus-archive,2
1088,main-online-tariffs-main-news,2
1089,main-tariffs-rabota-tariffs-internet,2
1090,main-news-main-internet-bonus,2
1091,main-tariffs-internet-online-main,2
1092,main-vklad-digital-archive,2
1093,main-archive-online-archive-tariffs,2
1094,main-rabota-internet-rabota-archive-online,2
1095,main-bonus-rabota-bonus-rabota-archive,2
1096,main-bonus-news-bonus-rabota-archive,2
1097,main-online-tariffs-vklad-internet,2
1098,main-rabota-tariffs-online-main,2
1099,main-news-internet-digital,2
1100,main-archive-internet-vklad-bonus,2
1101,main-archive-main-internet-vklad,2
1102,main-bonus-archive-main-vklad,2
1103,main-bonus-online-archive-internet-news-rabota,2
1104,main-rabota-online-rabota-tariffs,2
1105,main-rabota-internet-tariffs-bonus,2
1106,main-archive-rabota-main-online,2
1107,main-bonus-archive-bonus-main,2
1108,main-news-bonus-rabota-news,2
1109,main-archive-news-digital,2
1110,main-archive-internet-archive-internet,2
1111,main-bonus-news-rabota-bonus,2
1112,main-online-internet-archive-main-rabota,2
1113,main-rabota-news-vklad-rabota,2
1114,main-main-tariffs-news,2
1115,main-tariffs-archive-tariffs-rabota,2
1116,main-news-internet-tariffs-rabota,2
1117,main-rabota-tariffs-rabota-news,2
1118,main-online-rabota-bonus-archive-news,2
1119,main-internet-tariffs-bonus-tariffs-news,2
1120,main-bonus-rabota-bonus-news,2
1121,main-rabota-news-bonus-rabota,2
1122,main-bonus-rabota-internet-vklad,2
1123,main-internet-archive-rabota-main-archive,2
1124,main-rabota-online-tariffs-vklad,2
1125,main-archive-internet-archive-bonus,2
1126,main-news-rabota-archive-digital,2
1127,main-rabota-archive-rabota-main,2
1128,main-internet-bonus-digital,2
1129,main-online-internet-bonus-archive-bonus,2
1130,main-archive-internet-archive-vklad,2
1131,main-news-rabota-online-internet,2
1132,main-rabota-vklad-online-rabota,2
1133,main-archive-news-online-archive,2
1134,main-archive-tariffs-archive-vklad,2
1135,main-archive-tariffs-online-bonus-online,2
1136,main-vklad-main-archive-rabota,2
1137,main-news-archive-news-rabota,2
1138,main-archive-internet-archive-news,2
1139,main-online-archive-news-rabota,2
1140,main-bonus-main-rabota-archive,2
1141,main-bonus-online-news-internet,2
1142,main-news-rabota-digital,2
1143,main-archive-news-rabota-news-archive,2
1144,main-rabota-online-internet-news,2
1145,main-digital-main-internet,2
1146,main-vklad-tariffs-archive-news-internet,2
1147,main-archive-rabota-online-news-vklad,2
1148,main-news-rabota-news-bonus,2
1149,main-rabota-archive-bonus-tariffs,2
1150,main-rabota-bonus-online-bonus,2
1151,main-rabota-archive-tariffs-vklad,2
1152,main-bonus-internet-tariffs-main,2
1153,main-tariffs-archive-internet-rabota-news,2
1154,main-internet-tariffs-online-rabota,2
1155,main-archive-bonus-rabota-online,2
1156,main-bonus-rabota-vklad-archive-vklad,2
1157,main-vklad-bonus-news-internet-rabota,2
1158,main-tariffs-internet-tariffs,2
1159,main-rabota-main-news-vklad,2
1160,main-news-rabota-vklad-archive,2
1161,main-archive-bonus-main-bonus,2
1162,main-rabota-online-internet-rabota,2
1163,main-tariffs-bonus-tariffs-archive,2
1164,main-bonus-rabota-archive-rabota-vklad,2
1165,main-rabota-archive-news-digital,2
1166,main-bonus-main-rabota-internet,2
1167,main-internet-tariffs-rabota-news-archive,2
1168,main-bonus-internet-tariffs-archive-rabota,2
1169,main-tariffs-rabota-news-main,2
1170,main-rabota-news-rabota-tariffs,2
1171,main-internet-tariffs-online-internet,2
1172,main-archive-main-vklad-rabota,2
1173,main-internet-archive-rabota-online,2
1174,main-archive-internet-bonus-archive,2
1175,main-vklad-internet-bonus-news,2
1176,main-news-rabota-online-archive-main-archive,2
1177,main-online-rabota-tariffs-online,2
1178,main-internet-rabota-archive-rabota-tariffs,2
1179,main-archive-main-digital,2
1180,main-online-rabota-main-rabota,2
1181,main-tariffs-bonus-tariffs-rabota-bonus,2
1182,main-vklad-main-tariffs-internet,2
1183,main-rabota-bonus-internet-online,2
1184,main-online-news-main-tariffs,2
1185,main-tariffs-bonus-rabota-archive,2
1186,main-news-bonus-archive-vklad,2
1187,main-bonus-online-main-rabota,2
1188,main-news-tariffs-rabota-internet,2
1189,main-news-online-main-bonus,2
1190,main-internet-archive-rabota-archive,2
1191,main-internet-tariffs-rabota-news,2
1192,main-internet-archive-main-archive,2
1193,main-online-main-internet-archive,2
1194,main-news-online-internet-news,2
1195,main-online-archive-internet-vklad-internet,2
1196,main-news-tariffs-internet-rabota,2
1197,main-rabota-archive-vklad-main,2
1198,main-tariffs-bonus-rabota-bonus,2
1199,main-news-internet-tariffs-archive,2
1200,main-bonus-online-internet-rabota-bonus,2
1201,main-news-bonus-archive-news,2
1202,main-tariffs-internet-archive-online,2
1203,main-archive-bonus-online-news,2
1204,main-bonus-rabota-archive-internet,2
1205,main-archive-news-vklad-archive,2
1206,main-news-online-rabota-archive-rabota,2
1207,main-internet-tariffs-bonus-archive-tariffs,2
1208,main-internet-archive-vklad-bonus,2
1209,main-news-online-tariffs-rabota-vklad,2
1210,main-news-tariffs-rabota-internet-rabota,2
1211,main-news-tariffs-online-bonus,2
1212,main-internet-main-rabota-news,2
1213,main-internet-archive-main-bonus,2
1214,main-online-archive-online-archive,2
1215,main-vklad-rabota-digital,2
1216,main-rabota-archive-bonus-rabota,2
1217,main-bonus-news-digital,2
1218,main-archive-tariffs-bonus-news,2
1219,main-tariffs-rabota-main-bonus,2
1220,main-vklad-rabota-news-archive,2
1221,main-bonus-archive-internet-news,2
1222,main-online-digital-archive,2
1223,main-digital-archive-rabota-news,2
1224,main-archive-tariffs-rabota-vklad,2
1225,main-tariffs-rabota-vklad-internet,2
1226,main-bonus-internet-online-archive,2
1227,main-vklad-rabota-archive-news,2
1228,main-internet-archive-news-rabota-tariffs,2
1229,main-tariffs-vklad-digital,2
1230,main-bonus-news-archive-bonus,2
1231,main-internet-bonus-archive-vklad,2
1232,main-rabota-online-archive-rabota,2
1233,main-archive-vklad-rabota-archive,2
1234,main-rabota-digital-rabota-internet,2
1235,main-tariffs-news-rabota-tariffs,2
1236,main-tariffs-news-main-archive,2
1237,main-bonus-archive-news-archive-internet,2
1238,main-rabota-internet-archive-online,2
1239,main-online-bonus-internet-vklad,2
1240,main-archive-tariffs-main-archive,2
1241,main-internet-rabota-tariffs-online,2
1242,main-online-tariffs-vklad,2
1243,main-rabota-news-rabota-vklad,2
1244,main-news-rabota-online-rabota,2
1245,main-news-bonus-main-tariffs,2
1246,main-rabota-internet-archive-internet,2
1247,main-tariffs-news-tariffs-news-archive,2
1248,main-tariffs-bonus-internet-main,2
1249,main-internet-rabota-online-internet-archive,2
1250,main-tariffs-online-news-archive,2
1251,main-archive-bonus-news-internet,2
1252,main-rabota-bonus-rabota-online-bonus,2
1253,main-archive-news-digital-online,2
1254,main-archive-main-tariffs-main-vklad,2
1255,main-online-rabota-vklad-rabota-archive,2
1256,main-vklad-archive-online-rabota,2
1257,main-rabota-news-archive-main,2
1258,main-internet-vklad-archive-rabota,2
1259,main-rabota-archive-tariffs-news,2
1260,main-internet-tariffs-news-internet,2
1261,main-archive-internet-online-news,2
1262,main-internet-bonus-archive-tariffs-bonus,2
1263,main-vklad-main-news-internet,2
1264,main-rabota-main-bonus-main-archive,2
1265,main-vklad-archive-vklad-online,2
